svd_comp_1,svd_comp_2,svd_comp_3,svd_comp_4,svd_comp_5,svd_comp_6,svd_comp_7,svd_comp_8,svd_comp_9,svd_comp_10,svd_comp_11,svd_comp_12,svd_comp_13,svd_comp_14,svd_comp_15,svd_comp_16,svd_comp_17,svd_comp_18,svd_comp_19,svd_comp_20
0.07334897954406067,0.09099952640239437,0.050059043726216154,0.1331154365691905,0.2038457127023979,-0.11967729043682959,0.14087287569867238,0.302963207749143,0.341475527255798,0.05824717444761077,-0.20197905783665787,0.0637232649124336,0.08176188379029162,-0.04819179898045833,-0.13413639714308878,-0.07615959680300138,-0.0180649508350684,-0.11300624802673642,-0.08302766754382573,-0.12333121589096904
0.05273459522091677,0.05866903877160657,0.04775763675705052,0.06896118376754153,0.042070956560264425,-0.1020379883289623,0.10098363321208288,0.08328959818449035,0.19040715576337097,0.06826547444679056,-0.16304828158114537,-0.12759702304454895,-0.06501768182150543,0.12332175462381231,0.1975009176379705,0.13497633104401074,0.336730865257392,0.12308729936710189,0.07362406480786418,0.28890921681682813
0.010949948671096998,0.011713652611419783,0.0038357950635575532,0.003481910603173488,0.010746349149719659,-0.002883103790280804,-0.000578621440278991,0.001843849526054668,0.0027287005130707197,0.0067459863647863225,0.013716600273071075,-0.003396135084018832,0.005345263492837645,-0.005448492663293318,-0.005617770184889577,0.011767132606140988,0.011101638427785368,-0.002589786779268697,-0.004522450561346739,-0.015618510273849239
0.02090978781263747,0.01198177537000666,0.014130527460608177,-0.004588110632710452,-0.007420992371477524,0.0006352528465322534,-0.009908953620908462,-0.006644394779948061,0.012459933809237753,-0.0012064013118431756,0.001804326900830537,-0.011562044786449848,0.011672447312473383,-0.011587385247710785,0.014946468555089232,-0.014782341237900967,0.012220057195499786,0.030585849862242286,0.005470497566274902,0.02216379355201982
0.28357299878127673,-0.03593862214279756,0.0575906747678363,0.0649726733856955,-0.07368983653647923,-0.16113152689734478,0.08457680852594374,-0.03691479441444012,0.1395779171901936,-0.13492036927565956,0.12748184899848364,-0.013079018395008137,0.21015876222755175,-0.33794744062932563,0.1523927447062115,-0.11619642369970709,-0.23648512668025956,0.08205926897077473,-0.0029063379352987292,-0.11968250646363049
0.5075327531420736,-0.23517871108417923,-0.012551711986910232,-0.09542232629369116,-0.13277745626231144,-0.0012700009668927537,-0.03218569225634238,-0.05446291168896567,0.11384338544050393,0.017730707805957202,-0.04491079603680348,0.04408984476022654,0.06593803596010485,0.12019322675363464,0.010907917869488273,-0.016309515479081514,0.04532288311028716,-0.12831321484128633,-0.031779550085218586,-0.035453776058705394
0.033155354696886935,0.035763736390967464,0.015659078842407775,-0.007260226048173864,0.0066759184680827924,-0.012572053574945546,0.01627218257564192,-0.028289843065431912,-0.0006263609397223254,0.008119453246859538,-0.011391358921341892,-0.016981402755257058,-0.006876017511930855,0.011954245479151235,-0.01841133634077335,-0.03321049461222658,0.018232630891544817,-0.0076630855965431,0.0017675403268729243,-0.029322427841338608
0.06737170686605375,0.20637809977735763,0.3941885950694971,-0.19934041632900484,-0.07020680355955411,0.21935538081580758,-0.09504855403597073,0.12286722425697069,0.024587994672015404,0.03060629701680186,0.03336925538786685,-0.0400071194973717,0.029976552111652933,-0.014079274386684397,0.035699564480246415,0.02012707463278982,-0.07579211965701504,-0.05243966592351614,0.034349590699697244,-0.02945400973025243
0.018891495806864445,0.0314876070247792,-0.013464422486876602,-0.0011967006525008261,0.00292488391216673,0.00982364728902132,-0.011115399884896711,-0.007677453448092406,0.0032032304940119182,-0.004013304592576381,0.008860782683785203,0.00014479559650206527,-0.005538932549110709,-0.005363739427885875,0.029765314625825216,0.002969185204703079,0.011647364982632266,-0.013377548592289087,-0.004110469396364502,-0.019781616975968804
0.020194271321122628,0.028448065712399384,0.048125151930001595,-0.00464447834055721,0.011604338388974015,-0.045037782832197296,0.0003246904880040277,0.03140220812672999,-0.02015576491888898,0.0036105271571252704,0.027025647671360117,-0.012494173982684587,0.003178135312073251,-0.012538684647495899,0.013146124619542178,-0.00837649521366972,0.020706439815080635,0.017848959601425365,0.08731303792121334,0.06397993273790213
0.01665065952572239,0.013298175775379346,0.006124579399519472,-0.005069117440849601,-0.009051408880812841,-0.0027164330197437933,-0.003301536626832844,-0.002372049390574305,-0.0038308559056398433,0.008198034345190466,-0.009299658995403814,-0.0017464281244233399,0.009978042866017974,0.010821106312434617,-0.011694270117911715,-0.0007248423142092234,0.003117399157417618,0.0173078163113947,0.009477282654835651,0.014113178023632789
0.06306097407792847,0.06967981234741068,0.03249020221094244,0.12836125583306449,0.0783002258279744,0.025660795468506584,-0.13332756886029185,-0.14832595315071997,0.07661488463942291,0.0043815539607836036,-0.031091833519977977,-0.04523464022301757,-0.018120213348926557,0.11942365865266671,0.12181329609756845,-0.14902605985493442,-0.10741263412012172,0.04174845267303921,0.024236566884004936,-0.006460578490730118
0.019883627007939914,0.025687400729871402,0.01569953474849931,-0.015876426148596974,0.01878529869293052,0.0024926378657090086,0.021448308762909082,-0.034135338274513115,0.01314766674271565,-0.010283670508079885,-0.005928065234429476,0.04387228688882977,-0.021026063501718782,-0.0016818621198994629,-0.037391807910014375,-0.018788820231948694,0.02080195495352475,-0.007394418825810045,0.018699217491253303,-0.028531640310075983
0.016869177605809235,0.027221646672998756,0.027249688081511424,0.005021486382032885,-0.002755484683303964,0.005311222610069898,0.006198939154312249,-0.009392212478282567,-0.0018572388918419746,-0.009290762857046303,-0.003131165794658241,0.007279834849737106,-0.010821181570328044,8.551891845606915e-05,-0.01052735524876653,-0.01398419539204207,0.004193163495843821,-0.00987020734764648,0.0037473906837013488,0.011338233316875342
0.08580549936942361,0.27436557701523606,-0.17025068724536213,-0.15688391189060252,-0.027622716716759983,0.0419280685949137,-0.029070571134730536,0.06894958495314729,0.046860152279912914,-0.01368047450454125,-0.001480320913597663,-0.028226606161756884,-0.03878358755091336,0.0036269308060122634,-0.1482663412466258,-0.12210817158450751,0.05575958347947674,0.1875440518853332,-0.1706643568865494,0.07874515064103324
0.021160876488255723,0.03506589434020737,0.04508988538819799,0.0024808694316459257,0.009056569611151394,-0.05146153404331721,2.243782826529938e-05,0.03213817920902064,-0.01097742295034004,0.04442484582017005,0.044900008148209936,-0.01584118367750708,0.005185491114156368,-0.02082744403731509,0.001109921003496609,0.023020315071397242,0.02493734115392052,0.05131991246581492,0.11883531461559572,0.0556854922955952
0.07063677551980097,0.20723124032379694,-0.16911652363008933,-0.12514122785765794,0.0036540330420766886,-0.04564216800622177,-0.05014931414948966,0.019502139811291008,0.013681547438943814,-0.01015406678390971,-0.03774572580441526,0.0009460967842572308,0.02401451984621174,-0.04039175735889435,0.003910006810487266,-0.0015022886179587433,0.014884509154368656,-0.041905634534342755,-0.027517691962984106,-0.007687128138378331
0.006793797220611376,0.0008399145428676367,0.0007919911844669078,0.005477504708645604,0.005440819141653868,0.0018645604848440485,-0.006676475758954895,-0.005103196652132863,0.002445662481128574,-0.0027336199362129397,-0.0027373579338628162,-0.00033175958804612204,-0.000741271681214432,0.009596694292893872,0.000985543011638097,-0.007316946599057329,-0.0032078230410746583,0.004174203897154974,0.01081247524139392,-0.008127677628727565
0.18279404934994078,0.6044595331546689,-0.606337400906646,-0.40330576234053256,-0.03658352775732235,-0.08527101432540704,-0.11001216114760305,0.06273429597701953,0.03681474681110057,0.011147850470676046,-0.04212368489248118,-0.024801210520782116,0.012822457099893943,-0.018101691855466954,-0.014304209551623379,-0.030570691161042603,-0.0581751243438603,-0.017316826258183565,0.0045881930135845605,-0.03182899860113256
0.04029648709338781,0.06418543618583054,0.0777561365708356,0.023899602434097243,0.018951301997327884,-0.17107095905112363,0.06116355769379091,-0.05286976119833122,0.023571897157840728,-0.018137557657207044,0.10407462629656325,-0.16508396064105998,0.0430203025436349,0.005750653371884243,-0.05607212515203948,0.05257652586961852,0.0002693962376898104,0.036027553838132526,0.015377875471745331,-0.07394452785116781
0.010869074579722663,0.026519641138339815,0.05212913053396001,-0.02336067635604017,-0.0035206423124091307,0.019337661789328883,-0.0014283590207204836,-0.0017982404697088374,-0.007728368416209055,0.013407362083729054,-0.0047247936310308705,0.01794271450757473,0.0036622549370348982,-0.0037863800228463054,0.01817921249236467,-0.01314584899748695,-0.014237530843464389,-0.002431531853814198,0.01952812190269615,0.003422596340384002
0.013771585126190316,0.013833744915097925,0.004513397271517573,0.02212145168349766,0.01671667841428254,-0.0009052185599860759,-0.0089332208908361,-0.012634312381605738,-0.01316375399237002,0.02151414653490967,-0.011071838967103568,-0.009538350935875224,0.011022477546490567,-0.004005476430127755,0.007353473118929047,-0.02159115131096522,0.0015760109482601242,0.012672475232708187,0.00922859738417719,-0.0010192803848846667
0.00959561859429096,0.025990324068173414,0.007781407706320847,0.00849441032946833,-0.013986891290580304,0.005760443291023478,0.0040123305610418655,0.0015187824433156628,-0.003173574852315331,-0.00018212631170498204,-0.011253407061956778,-0.017267276988891998,0.006437457310080694,0.013964768749589188,0.0036868208665110157,0.009052991747146692,0.008886678987442042,-0.02694844976460651,0.002683890600350576,0.008725925203314704
0.009076173112738572,0.023050728270533446,0.00012987525230082796,-0.0007582518809464751,0.002531987400851509,-0.012816574490397222,-0.0015306650957556513,-0.005064424845894901,0.002829610414437315,0.02740590944562818,0.003493229254144868,-0.010719496147513484,-0.015786891722819395,-0.011214881082448839,0.029977153949678738,-0.028911976617781308,-0.015329279251660036,-0.023998039794609266,-0.01097586565421912,0.05526909331945132
0.08859986658151488,0.24392855050201048,-0.1785037884213164,-0.11819884747269631,0.019015188670223067,-0.04850514816267884,-0.028453306733769064,-0.04339313308558352,0.010006705347452623,0.0552489133133802,-0.034047956538078704,-0.06260483941376656,0.0331304832181377,0.029155990458308113,0.0915045228382597,0.01088290745909649,0.025571275598119385,-0.054098080678966265,-0.01618927578354519,0.12333806168168776
0.05375869069526941,0.07992817314150684,0.06496812513003576,-0.030694505838706213,0.02966366455923835,-0.12274410540866873,-0.04486944285820242,0.049489538339295605,-0.058848940151073746,-0.06063678503666096,0.12783792415423859,0.17373778035679144,-0.050784327034586726,-0.06676929239307412,0.29214483029448496,0.04113718565543957,0.2125353920907934,0.05972940053566668,0.04071107389722031,-0.056797953654553084
0.03285616367981813,0.056829328118540856,0.0016108241543977013,0.058481915274969154,-0.020785398106140753,-0.006495831006831731,-0.02023785206135752,-0.046259552164728726,0.01407511050587395,0.11143662207611718,-0.023877028280000972,-0.0035083646464454735,-0.05165949868167226,-0.01673104132453459,0.0430719860291127,-0.07994650539893255,-0.05690622945882275,-0.05230333555761267,-0.03887507816675995,0.10929259619902065
0.038562615117200494,0.06168682962908642,0.03892711601602125,0.09906506384558364,0.016963310398263407,-0.009002025363941018,0.007860090125834107,-0.09432466179526987,-0.03457933658644853,0.14817558431031405,-0.008933169841161995,-0.05389977587407726,-0.04176746686417546,0.033617663066238486,0.159914977728897,-0.09776811805688401,-0.12185812669801832,-0.11259637699027919,-0.07166991677424199,0.02241957987422665
0.03548707434748305,0.028898907079498,0.014886435944661965,0.02306891434476998,0.038731058671216935,-0.05161583291746076,0.006747773358175173,0.029480328572272094,-0.061243095591054175,0.05089995504075368,0.01166625068885109,-0.07762100856399609,0.05268899819105514,0.003181350279443859,-0.21522348694401822,0.10793366708824582,-0.01520148013417537,-0.002364925728447455,0.5361682957123821,0.15833093441602708
0.03863451233183216,0.03341656656456256,0.03069738767243729,0.031213985954814186,0.027808790093282996,-0.06234078856881513,-0.01874889302875662,0.03879451832313797,-0.05117531646076326,0.05585374710531321,-0.003903584986941615,-0.05104986024047031,0.012970081219311683,0.012642660257893835,-0.14218209559647188,0.10530588513374525,-0.006296098631816876,-0.03399084170492991,0.3276064314665668,0.12098796693070488
0.008353449213520036,0.017244616959000533,0.008866443762120283,0.0036609399703264045,0.002655119657888675,-0.02744442155833515,0.003168275321239071,-0.001276377550259162,0.00280726136706303,-0.001958622024142548,0.014119222689390842,0.006986700047530949,-0.005963877030392853,-0.015042930121787047,0.018477718459077922,0.0003340852520557759,0.003313238819754899,-0.0040454120589373255,-0.009654172199045923,-0.010535670723438027
0.014717754450418199,0.02223226496009903,0.010234359495087667,0.007216526346142175,0.015438348960831733,-0.016284857900494817,0.014091729615186002,-0.022280986049238508,0.003307810931013247,0.011566055122065336,0.00029601434008526143,-0.03167042958505702,-0.02598776935898093,0.016261048532010117,-0.0012159983094894833,0.003313616665761854,0.010474675885573836,-0.004761808182013225,-0.019838674054298785,-0.008915136433036722
0.4936279409108375,-0.1337256388032777,-0.0342877112831325,0.030932577523325813,0.19569283483207192,0.059909970508478405,0.06456082451831337,0.0989649746092047,-0.19760261484165492,-0.07311633568955994,0.1373111153078394,-0.03445575425834577,-0.15704184613902789,-0.10924169782908226,-0.03193402465514407,0.04819256297455195,-0.0853182628246299,0.12575110115664861,-0.0900007675793898,0.10613637046672178
0.0961636306625273,0.052456597362866564,0.0871429745954682,-0.014725602177112431,-0.013462744422867268,-0.1651456376166034,0.15462185667781048,-0.13916737384611144,-0.09234704786834028,0.03377866975563808,-0.05634582684868766,-0.27252217944625223,-0.09687110220049062,0.16517083000985014,-0.06405501500014073,-0.03472705738311306,0.054661867182537974,-0.024361979837255042,-0.03791138867284045,-0.1649634396734111
0.04572887838775694,0.03876915056159037,0.029018216784548356,0.03693006751146456,0.03468095933752757,-0.06867244326820765,-0.01569242514149766,0.044304459575940786,-0.07929509223665586,0.08724546116202392,0.006519244656616213,-0.08217704009742398,0.036045565542730855,0.010464314250264582,-0.2453545590115604,0.15285549509581764,-0.026215005577269905,-0.023302165678641632,0.562426278457102,0.19608976255786975
0.09007634208645297,0.28447675211928847,-0.24399721912327357,-0.17813726531376758,-0.005271731557573404,-0.05191163943501383,-0.022675249806244104,0.030661085981009868,0.033608985501582214,0.015036518883889934,-0.047133011676213046,0.012962686892532604,0.0005901714920845977,-0.004921675863270195,-0.012896772312710698,-0.04375734882945449,-0.02724410169770699,-0.006496929041777255,0.009544964021880837,0.007493314018210719
0.03269225692972705,0.02699592269448206,0.02972854611936078,0.010682432179534547,0.018124189156241036,-0.028120632238341145,0.004471311066344558,0.010243496116236957,-0.04654678694041594,0.03352179756866987,0.006597725964917855,-0.04599684082118651,0.0355315259158649,0.015151122688758397,-0.1416309257028273,0.08139598187697605,-0.018848600414257573,-0.012307981458205101,0.31858995201981216,0.10641059944908392
0.003354578244171851,0.008844989525812572,0.007012082285124455,0.006517282612728993,-0.0044596075635432945,-0.00010913780045831562,0.009999331804831159,0.0003670446139317615,0.002405258312585078,-0.0033333285697604033,-0.0049646431324854665,0.003951477222776562,-0.00031538084446118125,0.0042115796478471,-0.001727512714998949,-0.0002424028149824838,0.011242663870696619,0.010067453690103074,-0.005425938092699281,0.014963993953900145
0.19312414981092793,0.07453630525131356,0.05551658810568856,0.1897643653506616,0.13676651711008508,-0.2456216507301778,0.08185656515200451,0.30203399423178645,0.13203326501995669,0.2006520328979542,-0.12723040679504805,0.07096144202302042,-0.1660586884035171,-0.02094493056298924,0.03727672222143134,-0.06966314440961557,-0.18516149641314567,-0.016991427912080886,-0.08783390954050067,0.08574796217088426
0.01815526083137785,0.016748374714835895,0.008860843900625038,0.00243916926256605,0.021915269489331993,-0.012983508772940373,0.0008698107156277293,0.00104895118726061,-0.011251045197898801,0.008722236689898103,0.014493727886179274,-0.016090507807872863,0.0014685974820014356,-0.00114867669879234,-0.017403837452834366,0.026748949514837077,-0.0007104458193744599,-0.021253471773258727,0.0445033705022056,0.024806356679206026
0.11636424796715132,0.348260567391808,-0.22268015053627888,-0.2009922737809902,-0.014473423195956597,-0.17640987979863704,0.044879223691405054,-0.05300185957944127,0.0017139074977168423,-0.02266823600988075,0.051281180282168326,-0.2256376214559724,0.029495177133820553,-0.009074756691311931,-0.04699792005490651,0.005796228784330015,-0.030074335067074784,0.025606528760935804,0.020410648412624632,-0.10166049905315733
0.010701181371152491,0.012339160383369643,0.004550450293413905,0.00720566628491403,0.006535743362228596,-0.015351160037631147,-0.011322978966612648,-0.0031463378615552854,0.018993630929520534,-0.014142568344602818,0.009753325129763289,-0.000969690121114699,0.011595275353472847,0.01288999636463504,-0.02646276849741863,-0.012673475444709226,0.003657101072362264,-0.0033605483747531804,-0.007285505663893266,0.015940444873659962
0.1088784113040537,-0.028679830302354173,0.008954003540611542,0.015240238652140789,-0.048245188875778805,-0.00927858967077649,-0.046068182495481405,0.003562041304210531,0.020776873424188866,-0.02297202811473363,-0.03341570063456964,0.059167068603593484,-0.03081456268077101,0.17142427418302755,0.024022645420463118,-0.03495573331653988,0.06096356126922072,-0.1238339344868965,-0.043615093408211666,-0.09771815033296352
0.027220021632588423,0.03288889060763585,0.024797492151620557,0.0073741798852031545,0.013859952643949942,-0.017037484834299517,-0.02139765402569703,0.0112162692506311,-0.015355499356830808,-0.025851727362712663,0.014354207562059395,-0.011828347714738018,0.01987587758170161,-0.03590634050384127,0.007714538726358376,0.004348129448348118,0.030367281953391508,-0.04656077846145835,-0.009377766544617147,0.03631616078253302
0.010476569262796278,0.020009868291569026,0.01587667223956721,-0.003969022550022337,-0.0024779628151153157,-0.01303502104901425,0.009988854292326849,-0.009844423755088878,0.0022255139787504224,-0.002963617362379113,0.008297722625527774,-0.03301045769340148,-0.0027704665656667895,0.0073391404215384535,-0.013622658506296872,-0.0133366632435361,0.013240761185489072,0.009846913252522838,-0.01057666892557241,-0.02191416780637558
0.10886825176305846,0.3062453041671559,-0.17340335771608376,-0.165473001451458,0.002766571519075866,-0.1752852451935909,0.05887014427068385,-0.05691885704459412,0.012281265992652697,-0.013130966661520357,0.05366595205453886,-0.20201573334509948,0.027941871298914147,-0.00802359161067222,-0.01519559010970023,0.016913242197236774,-0.021843053799118464,0.01626869280636823,0.010494659032899895,-0.0639292427817128
0.035129623379483825,0.046580159754678024,0.049036426564195,-0.0027080962872812727,0.008769262317187772,-0.09389053631065165,0.04855538681330076,-0.05069728678144401,-0.005668061389952648,-0.016179090119091667,0.04423464737767593,-0.14904820002640692,0.023122593111328908,0.002501178542825029,-0.007669611034469625,0.008819537490209441,0.008477896553338735,0.03910756871819904,0.024774499764770815,-0.05864712966598008
0.010775090684159392,0.019491989748763976,0.023623738516427406,0.006732273571212553,0.00400873204920175,-0.0018084162683001865,0.008692219331055826,-0.0016193301583580233,-0.02916260542959151,-0.002010272721127291,-0.011475471620599781,-0.0029250326364316835,0.008556524148413718,0.003286399353703736,-0.019224256405400743,0.0021994694188703615,0.012951739604560305,0.001705678628923111,0.007605104112100048,-0.015323383401343382
0.037129596415994,0.08876323143909717,0.10091919632640443,-0.06478965965799485,0.015209087855984724,-0.06740680203448779,0.14493725717385547,-0.17225883241230333,-0.040327816664026614,-0.029369912240513173,-0.08979802846730908,0.21109119930076958,-0.060453413405476455,0.01601124124923714,-0.06823906213373883,-0.023356205197924373,-0.002512730100187854,0.016231593397487348,0.0008514088832655593,0.060865868160755024
0.019877784872194965,0.03469321038896099,0.02170968453699766,0.020697703569349066,-0.008330881489447519,-0.03086586647423243,0.02557283634149638,-0.008766814114866956,0.014633010689115027,-0.030353864621083238,0.014776460021980086,0.00992241759365169,0.03751926011686276,-0.04766788030720426,0.02958714696524111,-0.04116286406733946,-0.04361184076603993,-0.029064639093280352,0.012775320190768312,-0.021972262096556845
0.18279404934994078,0.6044595331546689,-0.606337400906646,-0.40330576234053256,-0.03658352775732235,-0.08527101432540704,-0.11001216114760305,0.06273429597701953,0.03681474681110057,0.011147850470676046,-0.04212368489248118,-0.024801210520782116,0.012822457099893943,-0.018101691855466954,-0.014304209551623379,-0.030570691161042603,-0.0581751243438603,-0.017316826258183565,0.0045881930135845605,-0.03182899860113256
0.05273459522091677,0.05866903877160657,0.04775763675705052,0.06896118376754153,0.042070956560264425,-0.1020379883289623,0.10098363321208288,0.08328959818449035,0.19040715576337097,0.06826547444679056,-0.16304828158114537,-0.12759702304454895,-0.06501768182150543,0.12332175462381231,0.1975009176379705,0.13497633104401074,0.336730865257392,0.12308729936710189,0.07362406480786418,0.28890921681682813
