source_url,publish_date,news_paper_name,title,first_paragraph
http://www.cnn.com/2016/11/15/tech/girls-design-africa-space-satellite/index.html?eref=rss_tech,"Thu, 17 Nov 2016 11:07:22 EST",CNN,Teen girls prepare for space launch,Teenage girls have designed Africa's first private satellite due to launch into space in 2017. It's hoped it can monitor and find answers to South Africa's drought crisis.
http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/index.html?eref=rss_tech,"Tue, 08 Nov 2016 13:11:11 EST",CNN,Going to space is a real pain in the back,"A six-month stay on the International Space Station can be a pain in the back for astronauts. While they may gain up to 2 inches in height temporarily, that effect is accompanied by a weakening of the muscles supporting the spine, according to a new study."
http://www.cnn.com/2016/10/29/europe/russia-nuclear-drills/index.html?eref=rss_tech,"Wed, 02 Nov 2016 15:31:19 EDT",CNN,Russian gamers race to prevent nuclear 'war',"""Attention! Attention!"" blares the Russian voice from a loudspeaker. ""The nuclear bombs will be launched in one hour."""
http://www.cnn.com/2016/11/14/health/virtual-reality-gear-kids-holidays/index.html?eref=rss_tech,"Thu, 17 Nov 2016 11:12:43 EST",CNN,What parents should know about the VR gear kids want,"Thinking about treating your family to a little virtual reality this holiday? Have no idea where to start? Don't worry. From Google's inexpensive Cardboard VR viewer to Sony's new PlayStation VR, this guide will help you figure out what makes sense for your family's interests, needs and budget."
http://www.cnn.com/2016/11/09/asia/on-japan---wearable-tech/index.html?eref=rss_tech,"Fri, 11 Nov 2016 16:55:47 EST",CNN,Japan's boom in weird wearable tech,"What do Discman, Tamagotchi, and Game Boy have in common?"
http://www.cnn.com/2016/10/31/health/kids-sleep-screens-tech/index.html?eref=rss_tech,"Fri, 11 Nov 2016 16:56:07 EST",CNN,"Cell phones, screens are keeping your kid awake","These days, teachers often face classrooms filled with yawning students who stayed up late snapping selfies or playing online games."
https://www.cnn.com/2022/12/05/entertainment/kirstie-alley-obit/index.html,"Tue, 06 Dec 2022 12:59:28 GMT",CNN,"Kirstie Alley, 'Cheers' and 'Veronica's Closet' star, dead at 71","Actress Kirstie Alley has died after a brief battle with cancer, her children announced on social media."
https://www.cnn.com/2022/12/06/entertainment/john-travolta-kirstie-alley/index.html,"Tue, 06 Dec 2022 14:22:24 GMT",CNN,John Travolta and Kirstie Alley: A love story,"Kirstie Alley and John Travolta were never romantically involved, but that wasn't how she initially wanted it."
https://www.cnn.com/2022/12/06/entertainment/chelsea-handler-leslie-jones-daily-show/index.html,"Tue, 06 Dec 2022 20:30:42 GMT",CNN,"Chelsea Handler, Leslie Jones and John Leguizamo among guest hosts to step in for Trevor Noah on 'The Daily Show'","The end of an era is fast approaching at Comedy Central's ""The Daily Show,"" and the network has announced at least the first phase of plans for what's to come next."
https://www.cnn.com/2022/12/06/entertainment/ashton-kutcher-michael/index.html,"Tue, 06 Dec 2022 15:42:43 GMT",CNN,"Ashton Kutcher and twin Michael talk health, guilt and rift between them","In a rare interview, twin brothers Ashton and Michael Kutcher talked about both their bond and their rift."
https://www.cnn.com/2022/12/06/entertainment/bong-joon-ho-mickey-17-trailer-new-movie/index.html,"Tue, 06 Dec 2022 17:01:45 GMT",CNN,Bong Joon Ho's 'Mickey 17' gets trailer and release date,"A first look at ""Parasite"" director Bong Joon Ho's new movie is here."
https://www.cnn.com/2022/12/06/entertainment/blackpink-time-entertainer-of-the-year-2022-intl-scli/index.html,"Tue, 06 Dec 2022 11:18:19 GMT",CNN,K-pop band Blackpink selected as Time Entertainer of the Year 2022,"Global pop sensation Blackpink have been chosen as Time magazine's 2022 Entertainer of the Year, making the four-woman band the second K-pop artists to earn the title, after BTS in 2020."
https://www.cnn.com/2022/12/05/entertainment/gabourey-sidibe-married-brandon-frankel/index.html,"Mon, 05 Dec 2022 21:53:05 GMT",CNN,Gabourey Sidibe reveals she's been secretly married for over a year,It turns out that Gabourey Sidibe has been even busier than previously thought since the beginning of the pandemic.
https://www.cnn.com/2022/12/05/entertainment/harry-meghan-netflix-date/index.html,"Mon, 05 Dec 2022 14:13:14 GMT",CNN,'Harry & Meghan' series gets release date and new trailer,The Duke and Duchess of Sussex have an early Christmas gift for their supporters.
https://www.cnn.com/2022/12/05/entertainment/jill-scott-tour-music/index.html,"Mon, 05 Dec 2022 18:20:24 GMT",CNN,Jill Scott announces 'Who is Jill Scott? Words & Sounds Vol. 1' 23rd anniversary tour,"After a 20th-anniversary tour of Jill Scott's chart-topping album, ""Who Is Jill Scott?: Words and Sounds Vol I"" was forced to end prematurely due to the pandemic, it will resume."
https://www.cnn.com/2022/12/05/entertainment/adam-sandler-chris-farley-song-snl/index.html,"Mon, 05 Dec 2022 15:04:40 GMT",CNN,Adam Sandler still gets emotional singing sweet Chris Farley song,Adam Sandler will always Chris Farley.
https://www.cnn.com/2022/12/05/entertainment/neil-diamond-sweet-caroline-broadway-sing/index.html,"Tue, 06 Dec 2022 13:41:03 GMT",CNN,Neil Diamond surprises audience with 'Sweet Caroline' performance at Broadway opening of 'A Beautiful Noise',"Neil Diamond sang ""Sweet Caroline"" at the Broadway opening of his musical"" A Beautiful Noise,"" five years after retiring due to his Parkinson's diagnosis."
https://www.cnn.com/2022/12/04/entertainment/george-clooney-star-social-media/index.html,"Sun, 04 Dec 2022 23:42:59 GMT",CNN,George Clooney has a simple strategy for being a star in the age of social media,George Clooney has a surefire way for staying out of trouble as a public figure in the age of social media: stay off of it.
https://www.cnn.com/2022/12/04/entertainment/ben-affleck-netflix-assembly-line/index.html,"Mon, 05 Dec 2022 02:21:54 GMT",CNN,Ben Affleck says Netflix's 'assembly line' approach to making quality films is 'an impossible job',"Ben Affleck is sounding off on how movies are being made in today's age of Netflix and other streaming platforms, which offer an ever-expanding glut of content."
https://www.cnn.com/2022/12/04/entertainment/keke-palmer-baby-bump-snl-monologue/index.html,"Sun, 04 Dec 2022 18:33:52 GMT",CNN,Keke Palmer reveals baby bump as part of her 'Saturday Night Live' opening monologue,"Some people like singing their good news from the rooftops, but in Keke Palmer's case, it was done on live television in front of millions of viewers."
https://www.cnn.com/2022/12/01/entertainment/christine-mcvie-music/index.html,"Thu, 01 Dec 2022 19:08:38 GMT",CNN,Christine McVie's music: 5 songs to listen to in her honor,There's a reason why Christine McVie was considered the heart of Fleetwood Mac.
https://www.cnn.com/2022/12/05/entertainment/axl-rose-microphone/index.html,"Mon, 05 Dec 2022 14:15:44 GMT",CNN,Axl Rose will stop tossing mic after a fan was reportedly injured,Axl Rose is ending a 30-year Guns N' Roses tradition.
https://www.cnn.com/2022/12/01/entertainment/indiana-jones-dial-of-destiny-teaser-trailer/index.html,"Fri, 02 Dec 2022 03:04:00 GMT",CNN,Harrison Ford cracks the whip in teaser trailer for 'Indiana Jones and the Dial of Destiny',"It's a name so iconic, he comes with his own theme song, and boy, is it a sweet sound."
https://www.cnn.com/2022/11/30/entertainment/willow-review/index.html,"Wed, 30 Nov 2022 17:23:24 GMT",CNN,'Willow' revives the Lucasfilm fantasy with a more contemporary streaming adventure,"Disney's press materials refer to the original 1988 movie ""Willow"" as ""beloved,"" which despite its admirers feels like nostalgic inflation of a pretty generic George Lucas-plotted fantasy that provided an early directing showcase for Ron Howard. Setting that aside, a Disney+ revival series isn't without its charms, in a more contemporary narrative that brings back Warwick Davis while focusing on the next generation."
https://www.cnn.com/2022/12/01/entertainment/love-actually-richard-curtis-diversity-scli-intl/index.html,"Thu, 01 Dec 2022 14:24:40 GMT",CNN,'Love Actually' director feels 'a bit stupid' about movie's lack of diversity,"Every year, as the days grow colder and Christmas draws nearer, ""Love Actually"" quickly becomes a festive favorite on people's television screens."
https://www.cnn.com/2022/11/30/entertainment/joe-pesci-burns-home-alone-2/index.html,"Thu, 01 Dec 2022 01:02:12 GMT",CNN,Joe Pesci says playing Harry in the 'Home Alone' films came with some 'serious' pain,"They say artists have to be willing to do anything for their art, and for Joe Pesci, that includes setting his head on fire."
https://www.cnn.com/2022/12/01/entertainment/stevie-nicks-christine-mcvie-friendship-cec/index.html,"Thu, 01 Dec 2022 17:54:53 GMT",CNN,Inside Christine McVie's and Stevie Nicks' decades-long friendship,"Throughout the various personal turmoils for which the members of Fleetwood Mac are known, one relationship buoyed the band for decades: the friendship between its two frontwomen, Christine McVie and Stevie Nicks."
https://www.cnn.com/2022/11/29/entertainment/will-smith-daily-show/index.html,"Tue, 29 Nov 2022 17:02:36 GMT",CNN,"Will Smith, opening up about Oscars slap, tells Trevor Noah 'hurt people hurt people'","Will Smith opened up to Trevor Noah about the now-famous slap at the Oscars in March during an appearance that aired Monday night on ""The Daily Show."""
https://www.cnn.com/2022/11/30/entertainment/super-mario-bros-movie-trailer-two/index.html,"Wed, 30 Nov 2022 17:10:09 GMT",CNN,'Super Mario Bros. Movie' trailer shows being a hero isn't all fun and games,"Mario learns that being a hero is a tough gig in the new trailer for ""Super Mario Bros. Movie."""
https://www.cnn.com/2022/11/29/entertainment/the-phantom-of-the-opera-broadway-longer-extension/index.html,"Tue, 29 Nov 2022 18:40:18 GMT",CNN,'The Phantom of the Opera' extends Broadway run for eight weeks due to high demand,The music of the night will continue for eight weeks longer than expected.
https://www.cnn.com/2022/11/29/entertainment/kim-kardashian-kanye-west-divorce/index.html,"Wed, 30 Nov 2022 15:56:36 GMT",CNN,Kim Kardashian and Kanye West reach divorce settlement,"Kim Kardashian and Kanye West have come to a divorce agreement, a source with knowledge of the negotiations tells CNN."
https://www.cnn.com/2022/11/23/entertainment/marsai-martin-omari-hardwick-fantasy-football/index.html,"Wed, 23 Nov 2022 14:10:45 GMT",CNN,Marsai Martin and Omari Harwick play to win in 'Fantasy Football',"The new film ""Fantasy Football"" capitalizes on some of its stars natural talent."
https://www.cnn.com/2022/11/22/entertainment/wednesday-review/index.html,"Tue, 22 Nov 2022 14:45:05 GMT",CNN,"In 'Wednesday,' Jenna Ortega makes Netflix's Addams Family series look like a snap","Although the main character's name was inspired by the poetic line ""Wednesday's child is full of woe,"" ""Wednesday"" is generally a delight, thanks almost entirely to Jenna Ortega. Having outgrown her Disney Channel days, Ortega makes the Addams Family's now-high-school-age daughter the coolest humorless goth sociopath you'll ever meet, in a Netflix series that's more kooky than spooky or ooky."
